director_name,duration,gross,genres,movie_title,language,country,budget,title_year,imdb_score,Genre
FentonBailey,89,653621,Biography|Documentary|History,InsideDeepThroat†,English,USA,2000000,2005,6.8,Biography
HuckBotko,86,535249,Comedy,TheVirginityHit†,English,USA,3400000,2010,4.6,Comedy
DavidDuchovny,96,371081,Comedy|Drama,HouseofD†,English,USA,6000000,2004,7,Comedy
LanceMungia,91,124494,Action|Adventure|Comedy|Drama|Music|Sci-Fi,Six-StringSamurai†,English,USA,2000000,1998,6.7,Action
HueRhodes,85,100669,Comedy|Drama,SaintJohnofLasVegas†,English,USA,3800000,2009,5.8,Comedy
RolandEmmerich,129,186354,Drama,Stonewall†,English,USA,13500000,2015,4.5,Drama
HunterRichards,92,12667,Drama|Romance,London†,English,UK,14000,2005,6.6,Drama
LaurieCollyer,96,198407,Drama,Sherrybaby†,English,USA,2000000,2006,6.6,Drama
BruceMcCulloch,85,13973532,Comedy|Crime,StealingHarvard†,English,USA,25000000,2002,5.1,Comedy
RalphZiman,119,4958,Action|Crime|Drama,Gangster'sParadise:Jerusalema†,English,SouthAfrica,2000000,2008,7.8,Action
OrsonWelles,92,7927,Crime|Drama|Film-Noir|Mystery|Thriller,TheLadyfromShanghai†,English,USA,2300000,1947,7.7,Crime
PaulBunnell,106,2436,Comedy|Fantasy|Musical|Sci-Fi,TheGhastlyLoveofJohnnyX†,English,USA,2000000,2012,5.7,Comedy
TimHunter,99,4600000,Crime|Drama,River'sEdge†,English,USA,1900000,1986,7.1,Crime
MichaelPolish,103,1420578,Drama|Fantasy,Northfork†,English,USA,1900000,2003,6.4,Drama
RodrigoCort√©s,95,1028658,Drama|Mystery|Thriller,Buried†,English,Spain,3000000,2010,7,Drama
PascalArnold,95,18435,Drama,OnetoAnother†,French,France,1400000,2006,5.8,Drama
KimberlyPeirce,100,35266619,Drama|Fantasy|Horror,Carrie†,English,USA,30000000,2013,5.9,Drama
WesCraven,101,26505000,Horror,ANightmareonElmStreet†,English,USA,1800000,1984,7.5,Horror
JamesMarsh,90,2957978,Biography|Crime|Documentary|History|Thriller,ManonWire†,English,UK,1000000,2008,7.8,Biography
JamalHill,89,444044,Drama,BrotherlyLove†,English,USA,1900000,2015,7.2,Drama
DanielStamm,87,40990055,Drama|Horror|Thriller,TheLastExorcism†,English,France,1800000,2010,5.6,Drama
CarlosCarrera,118,5709616,Drama|Romance,ElcrimendelpadreAmaro†,Spanish,Mexico,1800000,2002,6.8,Drama
BenhZeitlin,93,12784397,Drama|Fantasy,BeastsoftheSouthernWild†,English,USA,1800000,2012,7.3,Drama
MaggieGreenwald,109,3050934,Drama|Music,Songcatcher†,English,USA,1800000,2000,7.3,Drama
MorganSpurlock,90,638476,Comedy|Documentary,TheGreatestMovieEverSold†,English,USA,1500000,2011,6.6,Comedy
TomTykwer,81,7267324,Crime|Drama,RunLolaRun†,German,Germany,3500000,1998,7.8,Crime
LuckyMcKee,93,145540,Drama|Horror,May†,English,USA,500000,2002,6.7,Drama
ToddField,138,35918429,Crime|Drama,IntheBedroom†,English,USA,1700000,2001,7.5,Crime
StevenR.Monroe,105,92401,Horror|Thriller,ISpitonYourGrave†,English,USA,2000000,2010,6.3,Horror
MarkIllsley,98,1943649,Comedy|Crime|Romance,"Happy,Texas†",English,USA,1700000,1999,6.3,Comedy
PawelPawlikowski,86,992238,Drama|Romance,MySummerofLove†,English,UK,1700000,2004,6.8,Drama
RiteshBatra,104,4231500,Drama|Romance,TheLunchbox†,Hindi,India,1000000,2013,7.8,Drama
SallyPotter,100,396035,Drama|Romance,Yes†,English,UK,1000000,2004,6.9,Drama
DaveMeyers,84,6026908,Comedy|Drama,Foolish†,English,USA,2000000,1999,4.3,Comedy
NadineLabaki,95,1060591,Comedy|Drama|Romance,Caramel†,Arabic,France,1300000,2007,7.2,Comedy
EytanFox,90,155972,Comedy|Drama|Romance,TheBubble†,Hebrew,Israel,1500000,2006,7.3,Comedy
Fran√ßoisTruffaut,123,26893,Crime|Drama|Romance,MississippiMermaid†,French,France,1600000,1969,7.2,Crime
AdamGoldberg,111,2580,Drama|Mystery,ILoveYourWork†,English,USA,1650000,2003,5.4,Drama
ZackSnyder,110,58885635,Action|Horror|Thriller,DawnoftheDead†,English,USA,26000000,2004,7.4,Action
AdrienneShelly,108,19067631,Comedy|Drama|Romance,Waitress†,English,USA,2000000,2007,7.1,Comedy
NewtArnold,92,11806119,Action|Biography|Drama|Sport,Bloodsport†,English,USA,1100000,1988,6.8,Action
NoahBaumbach,88,7362100,Comedy|Drama,TheSquidandtheWhale†,English,USA,1500000,2005,7.4,Comedy
CharlesHerman-Wurmfeld,97,7022940,Comedy|Drama|Romance,KissingJessicaStein†,English,USA,1000000,2001,6.7,Comedy
AtomEgoyan,103,5132222,Drama|Mystery|Romance,Exotica†,English,Canada,2000000,1994,7.2,Drama
VincentGallo,110,2365931,Comedy|Crime|Drama|Romance,Buffalo'66†,English,USA,1500000,1998,7.5,Comedy
JamesWan,103,53991137,Fantasy|Horror|Mystery|Thriller,Insidious†,English,USA,1500000,2010,6.8,Fantasy
Fabi√°nBielinsky,114,1221261,Crime|Drama|Thriller,NineQueens†,Spanish,Argentina,1500000,2000,7.9,Crime
RebeccaMiller,112,712294,Drama,TheBalladofJackandRose†,English,USA,1500000,2005,6.7,Drama
MaggieCarey,104,3447339,Comedy|Romance,TheToDoList†,English,USA,1500000,2013,5.8,Comedy
RogerAvary,99,418953,Crime|Drama|Thriller,KillingZoe†,English,France,1500000,1993,6.5,Crime
HenryBean,98,406035,Drama,TheBeliever†,English,USA,1500000,2001,7.2,Drama
BradAnderson,100,373967,Horror|Mystery,Session9†,English,USA,1500000,2001,6.5,Horror
JeffGarlin,80,194568,Comedy|Romance,IWantSomeonetoEatCheeseWith†,English,USA,1500000,2006,6.2,Comedy
CharlesChaplin,87,163245,Comedy|Drama|Family,ModernTimes†,English,USA,1500000,1936,8.6,Comedy
PeteJones,91,119841,Drama,StolenSummer†,English,USA,1500000,2002,6.5,Drama
BruceCampbell,84,173066,Comedy|Fantasy,MyNameIsBruce†,English,USA,1500000,2007,6.3,Comedy
MarkBrown,90,92362,Comedy|Drama,TheSalon†,English,USA,1500000,2005,4.3,Comedy
JohnSayles,124,183490,Drama|War,Amigo†,English,USA,1700000,2010,5.8,Drama
BruceMcDonald,95,3478,Fantasy|Horror,Pontypool†,English,Canada,1500000,2008,6.7,Fantasy
JamesMottern,90,52166,Drama,Trucker†,English,USA,2000000,2008,6.7,Drama
RobZombie,101,1163508,Drama|Fantasy|Horror|Thriller,TheLordsofSalem†,English,USA,2500000,2012,5.1,Drama
ChristopherMcQuarrie,130,80033643,Action|Crime|Mystery|Thriller,JackReacher†,English,USA,60000000,2012,7,Action
WilliamCottrell,83,184925485,Animation|Family|Fantasy|Musical,SnowWhiteandtheSevenDwarfs†,English,USA,2000000,1937,7.7,Animation
LucreciaMartel,106,304124,Drama,TheHolyGirl†,Spanish,Argentina,1400000,2004,6.7,Drama
ZakPenn,94,36830,Adventure|Comedy|Horror,IncidentatLochNess†,English,UK,1400000,2004,6.6,Adventure
GuyRitchie,120,3650677,Comedy|Crime,"Lock,StockandTwoSmokingBarrels†",English,UK,960000,1998,8.2,Comedy
ThomasVinterberg,105,1647780,Drama,TheCelebration†,Danish,Denmark,1300000,1998,8.1,Drama
SteveBuscemi,95,695229,Comedy|Drama,TreesLounge†,English,USA,1300000,1996,7.2,Comedy
HamTran,135,638951,Drama,JourneyfromtheFall†,Vietnamese,USA,1592000,2006,7.4,Drama
RichCowan,105,609042,Drama,TheBasket†,English,USA,1300000,1999,6.5,Drama
BorisRodriguez,83,1521,Comedy|Horror,Eddie:TheSleepwalkingCannibal†,English,Canada,1500000,2012,5.7,Comedy
HaroldBecker,111,32940507,Action|Crime|Drama|Thriller,MercuryRising†,English,USA,60000000,1998,6.1,Action
JonathanKesselman,87,19539,Comedy,TheHebrewHammer†,English,USA,1000000,2003,6.2,Comedy
SteveMiner,87,19100000,Horror|Mystery|Thriller,Fridaythe13thPart2†,English,USA,1250000,1981,6.1,Horror
YoussefDelara,80,2833383,Drama|Music,FillyBrown†,English,USA,427000,2012,5.7,Drama
StevenSoderbergh,100,24741700,Drama,"Sex,Lies,andVideotape†",English,USA,1200000,1989,7.2,Drama
JamesWan,103,55153403,Horror|Mystery|Thriller,Saw†,English,USA,1200000,2004,7.7,Horror
JayChandrasekhar,100,18488314,Comedy|Crime|Mystery,SuperTroopers†,English,USA,1200000,2001,7.1,Comedy
ScottDerrickson,104,79363785,Drama|Sci-Fi|Thriller,TheDaytheEarthStoodStill†,English,USA,80000000,2008,5.5,Drama
MiraNair,114,13876974,Comedy|Drama|Romance,MonsoonWedding†,Hindi,India,7000000,2001,7.4,Comedy
KennethLonergan,111,9180275,Drama,YouCanCountonMe†,English,USA,1200000,2000,7.7,Drama
PaulMcGuigan,110,22494487,Crime|Drama|Mystery|Thriller,LuckyNumberSlevin†,English,Germany,27000000,2006,7.8,Crime
JamieBabbit,85,2199853,Comedy|Drama,ButI'maCheerleader†,English,USA,1200000,1999,6.6,Comedy
DavidBoyd,113,2859955,Drama|Sport,HomeRun†,English,USA,1200000,2013,6,Drama
QuentinTarantino,99,2812029,Crime|Drama|Thriller,ReservoirDogs†,English,USA,1200000,1992,8.4,Crime
SergioLeone,142,6100000,Western,"TheGood,theBadandtheUgly†",Italian,Italy,1200000,1966,8.9,Western
AnnaMuylaert,112,375723,Comedy|Drama,TheSecondMother†,Portuguese,Brazil,4000000,2015,7.9,Comedy
SteveTaylor,108,594904,Comedy|Drama,BlueLikeJazz†,English,USA,1200000,2012,6,Comedy
KurtVoss,88,58936,Comedy|Music,DownandOutwiththeDolls†,English,USA,1200000,2001,6.1,Comedy
RobBowman,91,2850263,Adventure|Comedy|Sport,Airborne†,English,USA,2600000,1993,6.2,Adventure
RobMcKittrick,94,16101109,Comedy,Waiting...†,English,USA,3000000,2005,6.8,Comedy
JeffBurr,92,1400000,Action|Drama|Horror|Thriller,FromaWhispertoaScream†,English,USA,1100000,1987,5.9,Action
PanosCosmatos,110,56129,Sci-Fi|Thriller,BeyondtheBlackRainbow†,English,Canada,1100000,2010,6.1,Sci-Fi
GarethEvans,102,4105123,Action|Crime|Thriller,TheRaid:Redemption†,Indonesian,Indonesia,1100000,2011,7.6,Action
JohnG.Avildsen,145,117235247,Drama|Sport,Rocky†,English,USA,960000,1976,8.1,Drama
JohnCarpenter,89,21378000,Fantasy|Horror,TheFog†,English,USA,1000000,1980,6.8,Fantasy
LevanGabriadze,83,31537320,Horror|Mystery|Thriller,Unfriended†,English,USA,1000000,2014,5.7,Horror
JoeDante,91,17986000,Horror,TheHowling†,English,USA,1000000,1981,6.6,Horror
TerenceYoung,110,16067035,Action|Adventure|Thriller,Dr.No†,English,UK,1100000,1962,7.3,Action
BradleyParker,86,18112929,Horror|Mystery|Sci-Fi|Thriller,ChernobylDiaries†,English,USA,1000000,2012,5,Horror
CliveBarker,86,14564027,Fantasy|Horror,Hellraiser†,English,UK,1000000,1987,7,Fantasy
HaroldCronk,120,20773070,Drama,God'sNotDead2†,English,USA,5000000,2016,3.4,Drama
JeffWadlow,90,10042266,Drama|Horror|Mystery|Thriller,Cry_Wolf†,English,USA,1000000,2005,5.9,Drama
TakaoOkawara,99,10037390,Action|Adventure|Drama|Sci-Fi|Thriller,Godzilla2000†,Japanese,Japan,1000000000,1999,6,Action
DerekCianfrance,112,9701559,Drama|Romance,BlueValentine†,English,USA,3500000,2010,7.4,Drama
DuncanTucker,103,9013113,Adventure|Comedy|Drama,Transamerica†,English,USA,1000000,2005,7.4,Adventure
WilliamBrentBell,83,53245055,Horror,TheDevilInside†,English,USA,1000000,2012,4.2,Horror
RussMeyer,109,9000000,Comedy|Drama|Music,BeyondtheValleyoftheDolls†,English,USA,900000,1970,6.2,Comedy
EliRoth,100,7186670,Adventure|Horror,TheGreenInferno†,English,USA,6000000,2013,5.4,Adventure
BenLewin,95,5997134,Biography|Comedy|Drama|Romance,TheSessions†,English,USA,1000000,2012,7.2,Biography
BradAnderson,104,3386698,Comedy|Drama|Romance,NextStopWonderland†,English,USA,1000000,1998,6.7,Comedy
JasonReitman,96,143492840,Comedy|Drama|Romance,Juno†,English,USA,7500000,2007,7.5,Comedy
CourtneyHunt,97,2508841,Crime|Drama,FrozenRiver†,English,USA,1000000,2008,7.2,Crime
MorganNeville,91,4946250,Documentary|Music,20FeetfromStardom†,English,USA,1000000,2013,7.4,Documentary
JamesToback,84,1950218,Comedy|Drama,TwoGirlsandaGuy†,English,USA,1000000,1997,5.6,Comedy
NicoleHolofcener,86,1277257,Comedy|Drama|Romance,WalkingandTalking†,English,UK,1000000,1996,6.8,Comedy
PeterCattaneo,91,45857453,Comedy|Drama|Music,TheFullMonty†,English,UK,3500000,1997,7.2,Comedy
ChrisPaine,92,1677838,Documentary,WhoKilledtheElectricCar?†,English,USA,1000000,2006,7.7,Documentary
GregBerlanti,94,1744858,Comedy|Drama|Romance|Sport,TheBrokenHeartsClub:ARomanticComedy†,English,USA,1000000,2000,7,Comedy
RobLetterman,103,80021740,Adventure|Comedy|Family|Fantasy|Horror,Goosebumps†,English,USA,58000000,2015,6.4,Adventure
MarcLevin,100,982214,Drama,Slam†,English,USA,1000000,1998,7.2,Drama
RichardDutcher,119,798341,Crime|Drama|Mystery,BrighamCity†,English,USA,1000000,2001,7.2,Crime
TreyParker,92,582024,Comedy|Sci-Fi,Orgazmo†,English,USA,1000000,1997,6.2,Comedy
DavidGordonGreen,108,548712,Drama|Romance,AlltheRealGirls†,English,USA,2500000,2003,6.9,Drama
FinnTaylor,97,464655,Comedy|Drama,DreamwiththeFishes†,English,USA,1000000,1997,7,Comedy
KarenMoncrieff,88,464126,Drama,BlueCar†,English,USA,1000000,2002,6.7,Drama
Jos√©LuisValenzuela,100,428535,Comedy|Romance,Luminarias†,English,USA,1000000,2000,3.6,Comedy
GoranDukic,88,104077,Comedy|Drama|Fantasy|Romance,Wristcutters:ALoveStory†,English,USA,1000000,2006,7.4,Comedy
EframPotelle,79,279282,Comedy|Drama|Romance,TheBattleofShakerHeights†,English,USA,1000000,2003,6.1,Comedy
PeterJackson,135,43982842,Drama|Fantasy|Thriller,TheLovelyBones†,English,USA,65000000,2009,6.7,Drama
JoshuaOppenheimer,96,484221,Biography|Crime|Documentary|History,TheActofKilling†,Indonesian,UK,1000000,2012,8.2,Biography
AlexGibney,53,274661,Crime|Documentary|War,TaxitotheDarkSide†,English,USA,1000000,2007,7.7,Crime
PaulCrowder,97,144431,Documentary|Sport,OnceinaLifetime:TheExtraordinaryStoryoftheNewYorkCosmos†,English,UK,1000000,2006,7.3,Documentary
AnthonyPowell,91,287761,Adventure|Biography|Documentary|Drama,Antarctica:AYearonIce†,English,NewZealand,1000000,2013,7.6,Adventure
KiefDavidson,93,100240,Documentary,ALegoBrickumentary†,English,Denmark,1000000,2014,6.8,Documentary
JohnnyRemo,112,96734,Action|Drama,Hardflip†,English,USA,1000000,2012,5.6,Action
TiWest,95,100659,Horror,TheHouseoftheDevil†,English,USA,900000,2009,6.4,Horror
NickTomnay,93,48430,Comedy|Crime|Thriller,ThePerfectHost†,English,USA,500000,2010,6.8,Comedy
JohnHamburg,88,21210,Comedy|Crime,SafeMen†,English,USA,1000000,1998,6.1,Comedy
CraigMazin,82,12996,Action|Comedy|Fantasy|Sci-Fi,TheSpecials†,English,USA,1000000,2000,6,Action
EricNicholas,78,10018,Crime|Drama|Thriller,AlonewithHer†,English,USA,1000000,2006,6.1,Crime
BenjaminDickinson,97,62480,Drama|Sci-Fi,CreativeControl†,English,USA,1000000,2015,5.5,Drama
HalHaberman,81,6387,Comedy|Drama|Sci-Fi,Special†,English,USA,1000000,2006,6.9,Comedy
BrianTrenchard-Smith,88,721,Action|Drama,InHerLineofFire†,English,Germany,1000000,2006,4.1,Action
FrankWhaley,96,703,Comedy|Drama,TheJimmyShow†,English,USA,1500000,2001,5.4,Comedy
DannyBoyle,101,2319187,Crime|Drama|Mystery|Thriller,Trance†,English,UK,20000000,2013,7,Crime
EliaKazan,108,9600000,Crime|Drama|Romance,OntheWaterfront†,English,USA,910000,1954,8.2,Crime
KatCoiro,100,20186,Comedy,L!feHappens†,English,USA,930000,2011,5.7,Comedy
CristianMungiu,113,1185783,Drama,"4Months,3Weeksand2Days†",Romanian,Romania,590000,2007,7.9,Drama
DavidSlade,104,1007962,Crime|Drama|Thriller,HardCandy†,English,USA,950000,2005,7.1,Crime
JamieBabbit,91,381186,Drama|Thriller,TheQuiet†,English,USA,900000,2005,6.4,Drama
RyanCoogler,85,16097842,Biography|Drama|Romance,FruitvaleStation†,English,USA,900000,2013,7.5,Biography
RamaaMosley,101,6643,Comedy|Fantasy|Thriller,TheBrassTeapot†,English,USA,900000,2012,6.4,Comedy
CharlesHerman-Wurmfeld,88,442638,Comedy|Romance|Sport,TheHammer†,English,USA,850000,2007,7.3,Comedy
RicRomanWaugh,112,42919096,Action|Drama|Thriller,Snitch†,English,USA,15000000,2013,6.5,Action
C.JayCox,107,819939,Comedy|Drama|Romance,LatterDays†,English,USA,850000,2003,7.2,Comedy
JamieTravis,88,1243961,Comedy,"ForaGoodTime,Call...†",English,USA,850000,2012,6,Comedy
RichChristiano,95,15278,Drama|Fantasy|Sci-Fi,TimeChanger†,English,USA,825000,2002,5.6,Drama
AsgharFarhadi,123,7098492,Drama|Mystery,ASeparation†,Persian,Iran,500000,2011,8.4,Drama
ToddSolondz,88,4771000,Comedy|Drama,WelcometotheDollhouse†,English,USA,800000,1995,7.5,Comedy
VictorNunez,114,1001437,Drama|Romance,RubyinParadise†,English,USA,800000,1993,7.2,Drama
PeterSollett,88,2073984,Drama|Romance,RaisingVictorVargas†,English,France,800000,2002,7.2,Drama
RodLurie,104,144583,Drama|Thriller,Deterrence†,English,France,800000,1999,6.5,Drama
ShaneDawson,93,35688,Comedy,NotCool†,English,USA,600000,2014,5.1,Comedy
TommyWirkola,91,41709,Comedy|Horror,DeadSnow†,Norwegian,Norway,800000,2009,6.4,Comedy
RyanLittle,90,1310270,Action|Adventure|Drama|War,SaintsandSoldiers†,English,USA,780000,2003,6.8,Action
GeorgeLucas,112,115000000,Comedy|Drama|Music,AmericanGraffiti†,English,USA,777000,1973,7.5,Comedy
MattMaiellaro,86,5518918,Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi,AquaTeenHungerForceColonMovieFilmforTheaters†,English,USA,750000,2007,6.9,Action
ColinTrevorrow,86,4007792,Comedy|Drama|Romance,SafetyNotGuaranteed†,English,USA,750000,2012,7,Comedy
BenWheatley,95,26297,Crime|Horror|Thriller,KillList†,English,UK,500000,2011,6.3,Crime
TiWest,101,77501,Horror,TheInnkeepers†,English,USA,750000,2011,5.5,Horror
DavidS.Goyer,89,42638165,Drama|Fantasy|Horror|Mystery|Thriller,TheUnborn†,English,USA,16000000,2009,4.8,Drama
NeilBurger,88,47329,Drama,InterviewwiththeAssassin†,English,USA,750000,2002,6.6,Drama
OliverBlackburn,99,18378,Crime|Drama|Horror|Thriller,DonkeyPunch†,English,UK,900000,2008,5.2,Crime
SteveJames,170,7830611,Documentary|Drama|Sport,HoopDreams†,English,USA,700000,1994,8.3,Documentary
MichaelCuesta,97,1141829,Crime|Drama,L.I.E.†,English,USA,700000,2001,7.2,Crime
PeterJackson,201,218051260,Action|Adventure|Drama|Romance,KingKong†,English,NewZealand,207000000,2005,7.2,Action
JaumeCollet-Serra,108,32048809,Horror,HouseofWax†,English,Australia,30000000,2005,5.3,Horror
RyanFleck,106,2694973,Drama,HalfNelson†,English,USA,700000,2006,7.2,Drama
JenniferWynneFarmer,107,10508,Drama,NaturallyNative†,English,USA,700000,1998,6.5,Drama
ChristopherScottCherot,84,2301777,Comedy,HavPlenty†,English,USA,650000,1997,6.5,Comedy
MarkSandrich,81,3000000,Comedy|Musical|Romance,TopHat†,English,USA,609000,1935,7.8,Comedy
DanielMyrick,81,140530114,Horror,TheBlairWitchProject†,English,USA,60000,1999,6.4,Horror
MichaelWadleigh,215,13300000,Documentary|History|Music,Woodstock†,English,USA,600000,1970,8.1,Documentary
JonGunn,106,171988,Action|Crime|Drama,MercyStreets†,English,USA,600000,2000,5.6,Action
ScottZiehl,90,13493,Drama,BrokenVessels†,English,USA,600000,1998,6.6,Drama
RichardLester,87,515005,Comedy|Musical,AHardDay'sNight†,English,UK,560000,1964,7.7,Comedy
AlexKendrick,122,33451479,Drama|Romance,Fireproof†,English,USA,500000,2008,6.5,Drama
JoeCamp,86,39552600,Adventure|Family|Romance,Benji†,English,USA,500000,1974,6.1,Adventure
ChrisKentis,79,30500882,Adventure|Biography|Drama|Horror|Thriller,OpenWater†,English,USA,500000,2003,5.7,Adventure
John'Bud'Cardos,97,17000000,Horror|Sci-Fi,KingdomoftheSpiders†,English,USA,500000,1977,5.9,Horror
TomMcCarthy,89,5739376,Comedy|Drama,TheStationAgent†,English,USA,500000,2003,7.7,Comedy
BrianBaugh,120,3773863,Drama,ToSaveaLife†,English,USA,1000000,2009,7.1,Drama
BarryW.Blaustein,108,2047570,Biography|Documentary|Sport,BeyondtheMat†,English,USA,500000,1999,7.6,Biography
KurtHale,102,1250798,Comedy|Drama|Romance,TheSinglesWard†,English,USA,500000,2002,6.4,Comedy
SiddiqBarmak,83,1127331,Drama,Osama†,Dari,Afghanistan,46000,2003,7.4,Drama
JosephDorman,93,906666,Documentary,SholemAleichem:LaughingintheDarkness†,English,USA,500000,2011,6.8,Documentary
GregHarrison,86,1114943,Drama|Music,Groove†,English,USA,500000,2000,6.5,Drama
KurtHale,101,1111615,Comedy|Crime|Family,TheR.M.†,English,USA,500000,2003,6,Comedy
MichaelPolish,111,985341,Drama,TwinFallsIdaho†,English,USA,500000,1999,7.3,Drama
JacobAaronEstes,90,603943,Crime|Drama,MeanCreek†,English,USA,500000,2004,7.3,Crime
MorganJ.Freeman,86,334041,Crime|Drama|Romance,HurricaneStreets†,English,USA,500000,1997,6.5,Crime
EricSchaeffer,98,295468,Comedy|Romance,NeverAgain†,English,USA,500000,2001,6,Comedy
NeemaBarnette,91,243347,Crime|Drama|Thriller,CivilBrand†,English,USA,500000,2002,5.3,Crime
SteveBuscemi,91,154077,Comedy|Drama,LonesomeJim†,English,USA,500000,2005,6.6,Comedy
AkiraKurosawa,202,269061,Action|Adventure|Drama,SevenSamurai†,Japanese,Japan,2000000,1954,8.7,Action
MariusA.Markevicius,89,133778,Documentary|Sport,TheOtherDreamTeam†,English,USA,500000,2012,8.4,Documentary
JustinLin,84,52850,Comedy,FinishingtheGame:TheSearchforaNewBruceLee†,English,USA,500000,2007,6.2,Comedy
QuentinDupieux,82,98017,Comedy|Fantasy|Horror,Rubber†,English,France,500000,2010,5.8,Comedy
TimJohnson,94,177343675,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,Home†,English,USA,135000000,2015,6.7,Adventure
C.JayCox,100,31937,Comedy|Romance,KisstheBride†,English,USA,500000,2007,5.7,Comedy
AlexSmith,112,13134,Drama|Sport,TheSlaughterRule†,English,USA,500000,2002,6.1,Drama
GarethEdwards,94,237301,Drama|Sci-Fi|Thriller,Monsters†,English,UK,500000,2010,6.4,Drama
SolTryon,91,12055,Comedy,TheLivingWake†,English,USA,500000,2007,6.5,Comedy
AlexCraigMann,87,1332,Comedy|Horror,DetentionoftheDead†,English,USA,500000,2012,4.6,Comedy
TamraDavis,93,37188667,Comedy|Drama,Crossroads†,English,USA,12000000,2002,3.3,Comedy
